Workload,Frequency (GHz),Governor,Record_Count,Operation_Count,No.threads,Consistency,Replication,Runtime (ms),Dynamic Power (W),Dynamic Energy (J)
workload-A,,conservative,750000,750000,64,STCC,Partial,8413.79,45.43,382.24
workload-A,,powersave,750000,750000,64,STCC,Partial,8220.52,43.68,359.06
workload-A,,ondemand,750000,750000,64,STCC,Partial,8050.58,52.32,421.21
workload-A,1.0,userspace,750000,750000,64,STCC,Partial,8179.18,47.14,385.59
workload-A,1.1,userspace,750000,750000,64,STCC,Partial,7821.26,51.6,403.58
workload-A,1.2,userspace,750000,750000,64,STCC,Partial,8350.73,52.67,439.86
workload-A,1.3,userspace,750000,750000,64,STCC,Partial,8380.12,52.25,437.89
workload-A,1.4,userspace,750000,750000,64,STCC,Partial,8222.43,58.29,479.26
workload-A,1.5,userspace,750000,750000,64,STCC,Partial,8084.05,61.18,494.55
workload-A,1.6,userspace,750000,750000,64,STCC,Partial,8412.62,59.19,497.91
workload-A,1.7,userspace,750000,750000,64,STCC,Partial,8444.75,65.88,556.33
workload-A,1.8,userspace,750000,750000,64,STCC,Partial,8312.0,63.72,529.62
workload-A,1.9,userspace,750000,750000,64,STCC,Partial,7956.89,65.43,520.64
workload-A,2.0,userspace,750000,750000,64,STCC,Partial,8327.57,69.32,577.26
workload-A,2.1,userspace,750000,750000,64,STCC,Partial,8092.06,69.81,564.91
workload-A,2.2,userspace,750000,750000,64,STCC,Partial,8443.01,76.78,648.27
workload-A,2.3,userspace,750000,750000,64,STCC,Partial,8270.65,77.54,641.32
workload-A,2.4,userspace,750000,750000,64,STCC,Partial,8224.81,79.74,655.81
workload-A,2.5,userspace,750000,750000,64,STCC,Partial,8405.19,85.54,719.01
workload-A,2.6,userspace,750000,750000,64,STCC,Partial,7862.6,81.51,640.88
workload-A,2.7,userspace,750000,750000,64,STCC,Partial,8004.63,83.88,671.41
workload-A,2.8,userspace,750000,750000,64,STCC,Partial,8436.49,92.06,776.64
workload-B,,performance,250000,250000,32,ALL,Full,10568.17,102.71,1085.47
workload-B,,conservative,250000,250000,32,ALL,Full,10579.36,87.93,930.28
workload-B,,powersave,250000,250000,32,ALL,Full,10397.96,80.04,832.26
workload-B,,ondemand,250000,250000,32,ALL,Full,10224.09,99.63,1018.59
workload-B,1.0,userspace,250000,250000,32,ALL,Full,9705.04,89.52,868.75
workload-B,1.1,userspace,250000,250000,32,ALL,Full,9918.97,92.8,920.44
workload-B,1.2,userspace,250000,250000,32,ALL,Full,10287.22,93.8,964.94
workload-B,1.3,userspace,250000,250000,32,ALL,Full,9829.98,105.04,1032.52
workload-B,1.4,userspace,250000,250000,32,ALL,Full,10635.79,107.19,1140.0
workload-B,1.5,userspace,250000,250000,32,ALL,Full,10457.13,106.25,1111.05
workload-B,1.6,userspace,250000,250000,32,ALL,Full,10207.01,115.2,1175.89
workload-B,1.7,userspace,250000,250000,32,ALL,Full,9947.52,113.19,1125.91
workload-B,1.8,userspace,250000,250000,32,ALL,Full,10113.88,120.83,1222.03
workload-B,1.9,userspace,250000,250000,32,ALL,Full,10026.06,121.63,1219.47
workload-B,2.0,userspace,250000,250000,32,ALL,Full,10044.83,136.74,1373.49
workload-B,2.1,userspace,250000,250000,32,ALL,Full,10128.84,139.25,1410.47
workload-B,2.2,userspace,250000,250000,32,ALL,Full,10324.3,134.26,1386.15
workload-B,2.3,userspace,250000,250000,32,ALL,Full,10112.27,150.28,1519.67
workload-B,2.4,userspace,250000,250000,32,ALL,Full,10099.92,150.11,1516.09
workload-B,2.5,userspace,250000,250000,32,ALL,Full,10072.85,158.89,1600.52
workload-B,2.6,userspace,250000,250000,32,ALL,Full,10348.95,149.54,1547.6
workload-B,2.7,userspace,250000,250000,32,ALL,Full,10076.28,167.14,1684.12
workload-B,2.8,userspace,250000,250000,32,ALL,Full,9868.09,172.98,1706.99
workload-B,,performance,250000,500000,32,ALL,Full,9842.93,106.53,1048.59
workload-B,,conservative,250000,500000,32,ALL,Full,10357.16,84.01,870.07
workload-B,,powersave,250000,500000,32,ALL,Full,10034.53,82.1,823.87
workload-B,,ondemand,250000,500000,32,ALL,Full,10526.18,97.92,1030.73
workload-B,1.0,userspace,250000,500000,32,ALL,Full,9665.93,85.2,823.54
workload-B,1.1,userspace,250000,500000,32,ALL,Full,10402.46,96.48,1003.62
workload-B,1.2,userspace,250000,500000,32,ALL,Full,10076.68,95.88,966.16
workload-B,1.3,userspace,250000,500000,32,ALL,Full,10190.74,97.91,997.82
workload-B,1.4,userspace,250000,500000,32,ALL,Full,10435.56,101.67,1061.0
workload-B,1.5,userspace,250000,500000,32,ALL,Full,9990.78,105.16,1050.66
workload-B,1.6,userspace,250000,500000,32,ALL,Full,10063.24,113.64,1143.58
workload-B,1.7,userspace,250000,500000,32,ALL,Full,10046.95,123.76,1243.45
workload-B,1.8,userspace,250000,500000,32,ALL,Full,9940.84,121.78,1210.62
workload-B,1.9,userspace,250000,500000,32,ALL,Full,10364.68,122.33,1267.88
workload-B,2.0,userspace,250000,500000,32,ALL,Full,10113.79,124.56,1259.74
workload-B,2.1,userspace,250000,500000,32,ALL,Full,9852.51,141.18,1390.95
workload-B,2.2,userspace,250000,500000,32,ALL,Full,9692.88,133.77,1296.57
workload-B,2.3,userspace,250000,500000,32,ALL,Full,10058.04,140.88,1417.0
workload-B,2.4,userspace,250000,500000,32,ALL,Full,10457.46,155.59,1627.09
workload-B,2.5,userspace,250000,500000,32,ALL,Full,9801.71,151.34,1483.34
workload-B,2.6,userspace,250000,500000,32,ALL,Full,10361.89,160.58,1663.92
workload-B,2.7,userspace,250000,500000,32,ALL,Full,9748.3,165.16,1610.07
workload-B,2.8,userspace,250000,500000,32,ALL,Full,10339.99,157.76,1631.29
workload-B,,performance,250000,750000,32,ALL,Full,10455.82,109.08,1140.5
workload-B,,conservative,250000,750000,32,ALL,Full,9921.64,89.63,889.23
workload-B,,powersave,250000,750000,32,ALL,Full,10359.88,85.39,884.65
workload-B,,ondemand,250000,750000,32,ALL,Full,9736.52,95.92,933.88
workload-B,1.0,userspace,250000,750000,32,ALL,Full,9903.62,89.96,890.97
workload-B,1.1,userspace,250000,750000,32,ALL,Full,10158.64,92.38,938.5
workload-B,1.2,userspace,250000,750000,32,ALL,Full,9839.65,96.48,949.29
workload-B,1.3,userspace,250000,750000,32,ALL,Full,10074.07,99.52,1002.61
workload-B,1.4,userspace,250000,750000,32,ALL,Full,10130.25,107.52,1089.17
workload-B,1.5,userspace,250000,750000,32,ALL,Full,10187.65,113.74,1158.75
workload-B,1.6,userspace,250000,750000,32,ALL,Full,9828.52,117.47,1154.59
workload-B,1.7,userspace,250000,750000,32,ALL,Full,10379.67,112.0,1162.57
workload-B,1.8,userspace,250000,750000,32,ALL,Full,10021.74,128.23,1285.07
workload-B,1.9,userspace,250000,750000,32,ALL,Full,10470.2,129.0,1350.69
workload-B,2.0,userspace,250000,750000,32,ALL,Full,9689.94,128.89,1248.96
workload-B,2.1,userspace,250000,750000,32,ALL,Full,10507.33,135.3,1421.66
workload-B,2.2,userspace,250000,750000,32,ALL,Full,10593.61,141.79,1502.12
workload-B,2.3,userspace,250000,750000,32,ALL,Full,9869.94,137.48,1356.95
workload-B,2.4,userspace,250000,750000,32,ALL,Full,9679.87,142.26,1377.03
workload-B,2.5,userspace,250000,750000,32,ALL,Full,10072.42,157.94,1590.83
workload-B,2.6,userspace,250000,750000,32,ALL,Full,10186.35,159.96,1629.46
workload-B,2.7,userspace,250000,750000,32,ALL,Full,9872.21,167.3,1651.66
workload-B,2.8,userspace,250000,750000,32,ALL,Full,10233.33,168.06,1719.82
workload-B,,performance,250000,250000,64,ALL,Full,4927.34,104.35,514.15
workload-B,,conservative,250000,250000,64,ALL,Full,5235.13,89.52,468.62
workload-B,,powersave,250000,250000,64,ALL,Full,5000.43,86.2,431.06
workload-B,,ondemand,250000,250000,64,ALL,Full,5277.26,100.91,532.52
workload-B,1.0,userspace,250000,250000,64,ALL,Full,4999.82,89.14,445.68
workload-B,1.1,userspace,250000,250000,64,ALL,Full,4824.59,92.79,447.68
workload-B,1.2,userspace,250000,250000,64,ALL,Full,5267.34,99.86,526.01
workload-B,1.3,userspace,250000,250000,64,ALL,Full,4926.93,103.8,511.42
workload-B,1.4,userspace,250000,250000,64,ALL,Full,5226.05,101.67,531.33
workload-B,1.5,userspace,250000,250000,64,ALL,Full,5187.12,113.2,587.18
workload-B,1.6,userspace,250000,250000,64,ALL,Full,5049.04,109.83,554.55
workload-B,1.7,userspace,250000,250000,64,ALL,Full,5258.41,123.09,647.25
workload-B,1.8,userspace,250000,250000,64,ALL,Full,5302.02,118.97,630.76
workload-B,1.9,userspace,250000,250000,64,ALL,Full,5326.33,121.21,645.58
workload-B,2.0,userspace,250000,250000,64,ALL,Full,5325.18,130.85,696.8
workload-B,2.1,userspace,250000,250000,64,ALL,Full,5307.95,139.25,739.11
workload-B,2.2,userspace,250000,250000,64,ALL,Full,5089.87,146.51,745.72
workload-B,2.3,userspace,250000,250000,64,ALL,Full,5117.87,137.98,706.18
workload-B,2.4,userspace,250000,250000,64,ALL,Full,4827.52,143.08,690.74
workload-B,2.5,userspace,250000,250000,64,ALL,Full,5012.93,156.69,785.47
workload-B,2.6,userspace,250000,250000,64,ALL,Full,5108.12,158.72,810.74
workload-B,2.7,userspace,250000,250000,64,ALL,Full,4877.16,162.24,791.28
workload-B,2.8,userspace,250000,250000,64,ALL,Full,5254.83,172.88,908.45
workload-B,,performance,250000,500000,64,ALL,Full,4873.95,104.07,507.23
workload-B,,conservative,250000,500000,64,ALL,Full,5141.08,85.95,441.88
workload-B,,powersave,250000,500000,64,ALL,Full,5140.06,85.4,438.98
workload-B,,ondemand,250000,500000,64,ALL,Full,5075.65,98.89,501.92
workload-B,1.0,userspace,250000,500000,64,ALL,Full,4917.23,85.73,421.53
workload-B,1.1,userspace,250000,500000,64,ALL,Full,5037.07,89.59,451.28
workload-B,1.2,userspace,250000,500000,64,ALL,Full,5218.98,98.35,513.26
workload-B,1.3,userspace,250000,500000,64,ALL,Full,4917.29,102.52,504.11
workload-B,1.4,userspace,250000,500000,64,ALL,Full,5168.58,101.81,526.2
workload-B,1.5,userspace,250000,500000,64,ALL,Full,4906.08,106.02,520.14
workload-B,1.6,userspace,250000,500000,64,ALL,Full,5235.45,111.4,583.25
workload-B,1.7,userspace,250000,500000,64,ALL,Full,4882.16,121.58,593.57
workload-B,1.8,userspace,250000,500000,64,ALL,Full,4956.65,125.85,623.79
workload-B,1.9,userspace,250000,500000,64,ALL,Full,4933.63,122.27,603.25
workload-B,2.0,userspace,250000,500000,64,ALL,Full,4866.4,128.09,623.34
workload-B,2.1,userspace,250000,500000,64,ALL,Full,4981.16,138.26,688.69
workload-B,2.2,userspace,250000,500000,64,ALL,Full,5148.57,144.91,746.07
workload-B,2.3,userspace,250000,500000,64,ALL,Full,5060.73,139.78,707.39
workload-B,2.4,userspace,250000,500000,64,ALL,Full,5011.06,146.61,734.66
workload-B,2.5,userspace,250000,500000,64,ALL,Full,4988.7,154.68,771.67
workload-B,2.6,userspace,250000,500000,64,ALL,Full,5143.91,163.54,841.24
workload-B,2.7,userspace,250000,500000,64,ALL,Full,4932.85,166.84,822.98
workload-B,2.8,userspace,250000,500000,64,ALL,Full,4834.59,164.91,797.27
workload-B,,performance,250000,750000,64,ALL,Full,4942.39,105.37,520.77
workload-B,,conservative,250000,750000,64,ALL,Full,5239.34,86.93,455.44
workload-B,,powersave,250000,750000,64,ALL,Full,5080.08,84.23,427.88
workload-B,,ondemand,250000,750000,64,ALL,Full,5010.21,95.14,476.67
workload-B,1.0,userspace,250000,750000,64,ALL,Full,5038.35,84.55,425.99
workload-B,1.1,userspace,250000,750000,64,ALL,Full,5313.01,96.16,510.91
workload-B,1.2,userspace,250000,750000,64,ALL,Full,5307.82,95.2,505.32
workload-B,1.3,userspace,250000,750000,64,ALL,Full,5086.55,105.47,536.47
workload-B,1.4,userspace,250000,750000,64,ALL,Full,5198.17,100.77,523.8
workload-B,1.5,userspace,250000,750000,64,ALL,Full,5210.17,105.15,547.84
workload-B,1.6,userspace,250000,750000,64,ALL,Full,5184.19,114.18,591.95
workload-B,1.7,userspace,250000,750000,64,ALL,Full,5199.2,112.35,584.15
workload-B,1.8,userspace,250000,750000,64,ALL,Full,4868.73,126.43,615.53
workload-B,1.9,userspace,250000,750000,64,ALL,Full,5170.35,125.58,649.31
workload-B,2.0,userspace,250000,750000,64,ALL,Full,5250.37,133.72,702.09
workload-B,2.1,userspace,250000,750000,64,ALL,Full,5121.18,135.76,695.27
workload-B,2.2,userspace,250000,750000,64,ALL,Full,5091.07,142.67,726.34
workload-B,2.3,userspace,250000,750000,64,ALL,Full,4905.85,143.39,703.45
workload-B,2.4,userspace,250000,750000,64,ALL,Full,5200.1,145.42,756.2
workload-B,2.5,userspace,250000,750000,64,ALL,Full,5061.62,146.55,741.77
workload-B,2.6,userspace,250000,750000,64,ALL,Full,5151.16,159.77,823.02
workload-B,2.7,userspace,250000,750000,64,ALL,Full,4836.04,156.65,757.56
workload-B,2.8,userspace,250000,750000,64,ALL,Full,5307.06,169.0,896.89
workload-B,,performance,500000,250000,32,ALL,Full,20082.79,101.86,2045.56
workload-B,,conservative,500000,250000,32,ALL,Full,19996.07,90.82,1816.1
workload-B,,powersave,500000,250000,32,ALL,Full,20698.75,79.16,1638.45
workload-B,,ondemand,500000,250000,32,ALL,Full,19303.33,96.56,1864.0
workload-B,1.0,userspace,500000,250000,32,ALL,Full,19525.14,85.85,1676.32
workload-B,1.1,userspace,500000,250000,32,ALL,Full,19930.74,95.19,1897.26
workload-B,1.2,userspace,500000,250000,32,ALL,Full,21131.84,98.22,2075.63
workload-B,1.3,userspace,500000,250000,32,ALL,Full,19958.01,97.61,1948.01
workload-B,1.4,userspace,500000,250000,32,ALL,Full,20962.39,102.62,2151.22
workload-B,1.5,userspace,500000,250000,32,ALL,Full,21056.11,109.3,2301.39
workload-B,1.6,userspace,500000,250000,32,ALL,Full,21111.32,110.45,2331.68
workload-B,1.7,userspace,500000,250000,32,ALL,Full,19371.62,114.27,2213.58
workload-B,1.8,userspace,500000,250000,32,ALL,Full,19427.23,120.55,2342.0
workload-B,1.9,userspace,500000,250000,32,ALL,Full,20223.98,128.62,2601.15
workload-B,2.0,userspace,500000,250000,32,ALL,Full,20101.42,132.14,2656.22
workload-B,2.1,userspace,500000,250000,32,ALL,Full,20671.97,129.87,2684.57
workload-B,2.2,userspace,500000,250000,32,ALL,Full,20688.1,140.77,2912.31
workload-B,2.3,userspace,500000,250000,32,ALL,Full,20019.05,150.9,3020.9
workload-B,2.4,userspace,500000,250000,32,ALL,Full,19567.54,142.81,2794.52
workload-B,2.5,userspace,500000,250000,32,ALL,Full,21024.93,154.26,3243.31
workload-B,2.6,userspace,500000,250000,32,ALL,Full,21290.64,156.99,3342.45
workload-B,2.7,userspace,500000,250000,32,ALL,Full,19371.97,155.13,3005.22
workload-B,2.8,userspace,500000,250000,32,ALL,Full,21181.39,157.97,3346.08
workload-B,,performance,500000,500000,32,ALL,Full,21303.04,107.04,2280.23
workload-B,,conservative,500000,500000,32,ALL,Full,20628.3,83.59,1724.23
workload-B,,powersave,500000,500000,32,ALL,Full,19590.66,85.09,1667.03
workload-B,,ondemand,500000,500000,32,ALL,Full,19917.81,97.79,1947.69
workload-B,1.0,userspace,500000,500000,32,ALL,Full,19888.07,90.45,1798.91
workload-B,1.1,userspace,500000,500000,32,ALL,Full,20482.88,90.95,1862.91
workload-B,1.2,userspace,500000,500000,32,ALL,Full,20039.95,98.3,1969.96
workload-B,1.3,userspace,500000,500000,32,ALL,Full,21325.73,101.2,2158.19
workload-B,1.4,userspace,500000,500000,32,ALL,Full,19392.62,99.66,1932.72
workload-B,1.5,userspace,500000,500000,32,ALL,Full,19715.68,111.63,2200.81
workload-B,1.6,userspace,500000,500000,32,ALL,Full,19937.54,108.47,2162.64
workload-B,1.7,userspace,500000,500000,32,ALL,Full,19322.44,115.49,2231.5
workload-B,1.8,userspace,500000,500000,32,ALL,Full,20952.47,127.52,2671.76
workload-B,1.9,userspace,500000,500000,32,ALL,Full,20584.69,124.29,2558.49
workload-B,2.0,userspace,500000,500000,32,ALL,Full,20122.72,131.56,2647.3
workload-B,2.1,userspace,500000,500000,32,ALL,Full,19927.8,137.55,2741.15
workload-B,2.2,userspace,500000,500000,32,ALL,Full,20483.46,133.11,2726.53
workload-B,2.3,userspace,500000,500000,32,ALL,Full,19573.12,138.33,2707.58
workload-B,2.4,userspace,500000,500000,32,ALL,Full,20366.17,149.64,3047.64
workload-B,2.5,userspace,500000,500000,32,ALL,Full,19618.22,149.1,2925.17
workload-B,2.6,userspace,500000,500000,32,ALL,Full,20532.07,151.53,3111.24
workload-B,2.7,userspace,500000,500000,32,ALL,Full,21113.64,166.89,3523.65
workload-B,2.8,userspace,500000,500000,32,ALL,Full,19571.96,170.29,3332.84
workload-B,,performance,500000,750000,32,ALL,Full,20814.55,110.23,2294.46
workload-B,,conservative,500000,750000,32,ALL,Full,20608.48,87.21,1797.26
workload-B,,powersave,500000,750000,32,ALL,Full,19602.03,79.44,1557.19
workload-B,,ondemand,500000,750000,32,ALL,Full,19403.67,98.87,1918.47
workload-B,1.0,userspace,500000,750000,32,ALL,Full,19327.08,84.89,1640.66
workload-B,1.1,userspace,500000,750000,32,ALL,Full,19881.09,87.64,1742.39
workload-B,1.2,userspace,500000,750000,32,ALL,Full,19722.71,97.28,1918.7
workload-B,1.3,userspace,500000,750000,32,ALL,Full,19829.39,102.36,2029.66
workload-B,1.4,userspace,500000,750000,32,ALL,Full,20588.26,103.35,2127.75
workload-B,1.5,userspace,500000,750000,32,ALL,Full,20212.09,111.82,2260.08
workload-B,1.6,userspace,500000,750000,32,ALL,Full,19556.53,117.03,2288.75
workload-B,1.7,userspace,500000,750000,32,ALL,Full,20408.91,115.64,2360.17
workload-B,1.8,userspace,500000,750000,32,ALL,Full,21074.25,124.67,2627.28
workload-B,1.9,userspace,500000,750000,32,ALL,Full,19888.91,124.86,2483.25
workload-B,2.0,userspace,500000,750000,32,ALL,Full,20891.4,131.32,2743.39
workload-B,2.1,userspace,500000,750000,32,ALL,Full,20916.79,131.6,2752.63
workload-B,2.2,userspace,500000,750000,32,ALL,Full,20485.61,142.98,2928.96
workload-B,2.3,userspace,500000,750000,32,ALL,Full,19953.23,139.83,2790.09
workload-B,2.4,userspace,500000,750000,32,ALL,Full,21153.92,143.44,3034.21
workload-B,2.5,userspace,500000,750000,32,ALL,Full,20824.21,154.2,3211.14
workload-B,2.6,userspace,500000,750000,32,ALL,Full,19454.82,163.78,3186.4
workload-B,2.7,userspace,500000,750000,32,ALL,Full,19733.69,153.24,3024.09
workload-B,2.8,userspace,500000,750000,32,ALL,Full,20430.98,160.94,3288.08
workload-B,,performance,500000,250000,64,ALL,Full,10498.85,104.28,1094.87
workload-B,,conservative,500000,250000,64,ALL,Full,10504.26,89.71,942.31
workload-B,,powersave,500000,250000,64,ALL,Full,10500.76,80.51,845.45
workload-B,,ondemand,500000,250000,64,ALL,Full,9826.78,100.13,983.98
workload-B,1.0,userspace,500000,250000,64,ALL,Full,9670.49,88.0,850.99
workload-B,1.1,userspace,500000,250000,64,ALL,Full,10403.43,90.41,940.52
workload-B,1.2,userspace,500000,250000,64,ALL,Full,10172.97,96.85,985.22
workload-B,1.3,userspace,500000,250000,64,ALL,Full,9831.66,101.62,999.13
workload-B,1.4,userspace,500000,250000,64,ALL,Full,10420.3,109.78,1143.96
workload-B,1.5,userspace,500000,250000,64,ALL,Full,10466.11,108.87,1139.42
workload-B,1.6,userspace,500000,250000,64,ALL,Full,9674.16,116.7,1129.02
workload-B,1.7,userspace,500000,250000,64,ALL,Full,10155.39,123.15,1250.61
workload-B,1.8,userspace,500000,250000,64,ALL,Full,10630.99,122.07,1297.69
workload-B,1.9,userspace,500000,250000,64,ALL,Full,9893.9,128.54,1271.75
workload-B,2.0,userspace,500000,250000,64,ALL,Full,10132.95,124.89,1265.46
workload-B,2.1,userspace,500000,250000,64,ALL,Full,10120.57,135.77,1374.02
workload-B,2.2,userspace,500000,250000,64,ALL,Full,9849.49,142.67,1405.21
workload-B,2.3,userspace,500000,250000,64,ALL,Full,10655.28,138.09,1471.34
workload-B,2.4,userspace,500000,250000,64,ALL,Full,10578.6,145.72,1541.54
workload-B,2.5,userspace,500000,250000,64,ALL,Full,10122.88,159.69,1616.51
workload-B,2.6,userspace,500000,250000,64,ALL,Full,9734.93,157.77,1535.9
workload-B,2.7,userspace,500000,250000,64,ALL,Full,10021.15,157.84,1581.74
workload-B,2.8,userspace,500000,250000,64,ALL,Full,9921.3,159.43,1581.76
workload-B,,performance,500000,500000,64,ALL,Full,10594.47,104.04,1102.24
workload-B,,conservative,500000,500000,64,ALL,Full,9866.48,91.08,898.6
workload-B,,powersave,500000,500000,64,ALL,Full,10110.37,79.51,803.86
workload-B,,ondemand,500000,500000,64,ALL,Full,10421.38,96.69,1007.69
workload-B,1.0,userspace,500000,500000,64,ALL,Full,10199.84,87.26,890.07
workload-B,1.1,userspace,500000,500000,64,ALL,Full,10305.46,88.4,911.03
workload-B,1.2,userspace,500000,500000,64,ALL,Full,9709.49,93.93,912.05
workload-B,1.3,userspace,500000,500000,64,ALL,Full,10656.77,104.73,1116.06
workload-B,1.4,userspace,500000,500000,64,ALL,Full,10078.85,109.01,1098.66
workload-B,1.5,userspace,500000,500000,64,ALL,Full,10233.89,113.75,1164.08
workload-B,1.6,userspace,500000,500000,64,ALL,Full,9770.06,113.68,1110.7
workload-B,1.7,userspace,500000,500000,64,ALL,Full,10405.07,112.49,1170.46
workload-B,1.8,userspace,500000,500000,64,ALL,Full,10605.26,125.06,1326.25
workload-B,1.9,userspace,500000,500000,64,ALL,Full,9889.18,122.4,1210.42
workload-B,2.0,userspace,500000,500000,64,ALL,Full,9889.74,134.17,1326.88
workload-B,2.1,userspace,500000,500000,64,ALL,Full,10602.68,135.9,1440.86
